,post_url,text,label
2293,https://facebook.com/nytimes/posts/10152784533219999,year old mother two young child patient tolerant foible shortcoming others young sarah dougher writes care great deal le others think care deeply need opinion family first child learned,others
7699,https://facebook.com/nytimes/posts/10151676254809999,absolutely stunning denies citizen teacher fought hard opportunity fund student school said one leader arizona walkout arizona supreme court block ballot measure school miss million,angry
1744,https://facebook.com/nytimes/posts/10152846514434999,betty white died friday le three week th birthday began television career memorable role numerous tv appearance last seven decade,others
1069,https://facebook.com/nytimes/posts/10152874623764999,extensive fire caused major damage clubhouse historic oakland hill country club bloomfield township michigan site several open golf tournament fire cause major damage historic golf club outside detroit,sad
6084,https://facebook.com/nytimes/posts/10151944011454999,wednesday night democratic presidential debate veteran campaign strategist consultant left right say first debate expert left right weigh,others
4244,https://facebook.com/nytimes/posts/10152440681699999,president trump heatedly denied thursday report atlantic called american soldier killed combat world war loser sucker trump angrily denies report called fallen soldier loser sucker,angry
1820,https://facebook.com/nytimes/posts/10152843941674999,even though pleased evidence multiple country look like lesser degree severity got careful get complacent dr fauci said sunday noting still ten million unvaccinated american vulnerable one virus extraordinarily effective getting people infecting way omicron fauci warns complacency amid data showing omicron cause milder illness,others
6356,https://facebook.com/nytimes/posts/10151923535929999,president trump used occasion th anniversary invasion normandy bash special counsel robert mueller trump honor war dead first word mueller pelosi,angry
8610,https://facebook.com/nytimes/posts/10151496645074999,new york time opinion section jim dao speaking congressman brian mast republican florida said op ed today support ban sale assault weapon join conversation comment new york time opinion section live february pm congressman brian mast republican florida said op ed today support ban sale assault weapon speaking jim dao op ed editor leave question comment,others
4096,https://facebook.com/nytimes/posts/10152448631199999,greek refugee camp burned last week already emblem misery europe migrant policy asylum seeker homeless threatened coronavirus fire razes squalid greek camp homeless migrant fear next,sad
8276,https://facebook.com/nytimes/posts/10151523631324999,federal trade commission investigating whether facebook violated agreement data privacy investigating facebook use personal data firm tied trump,others
3893,https://facebook.com/nytimes/posts/10152528788544999,president elect joe biden introduced key member economic team tuesday prepares assume white house economic recovery pandemic slowing million still work look team,others
5785,https://facebook.com/nytimes/posts/10152023219109999,president donald trump dismissed report urged ukrainian president investigate joe biden son report drew strong reaction top democrat brought new urgency call trump impeachment trump call report pressured ukraine president witch hunt,others
2356,https://facebook.com/nytimes/posts/10152781837494999,america murder rate rose nearly last year fbi found biggest increase since start national record keeping analysis show appears slowed main takeaway murder rose almost rising slower rate,sad
157,https://facebook.com/nytimes/posts/10152883802364999,new york time opinion section new report russian bombing find becoming ukrainian seizing identity first soviet union russia long fought suppress writes lev golinkin author guest essay opinion ukraine childhood erased,sad
